Time	Iteration	NumSamples	NumberOfRollouts	MeanAvgOfRewards	MeanSumOfRewards	StdSumOfRewards	MaxSumOfRewards	MinSumOfRewards	MeanRolloutLens	StdRolloutLens	TotalNumberOfSamples	TotalNumberOfRollouts	BestSumOfRewards	stepsize	std	g_norm	ExplainVarianceBefore(AE)	ExplainVarianceAfter(AE)
42.65804076194763	0	16685	35	-1.4295627178154102	-693.040804514211	203.40521689919993	-35.97514784462588	-1153.2566200427545	476.7142857142857	84.6287932860987	33441	69	-693.040804514211	2.747839392014931e-05	0.36760697	11436.966	0.0027943780838493026	0.0059450996502291575
93.12515568733215	1	16449	33	-1.4237418849317054	-709.3170865841255	109.45722292416002	-542.8505642887018	-1003.9576912125191	498.45454545454544	8.74241111285186	49890	102	-693.040804514211	9.467852371909705e-06	0.36732224	42168.133	-0.38853077343975606	0.7628094412605592
139.74291062355042	2	16500	33	-1.5190634825295593	-759.5317412647797	148.821765637623	-402.33814707667295	-1184.3390019217609	500.0	0.0	66390	135	-693.040804514211	1.1490961987644837e-05	0.36731178	6057.4907	0.8369243580599277	0.8892863786774823
186.96127247810364	3	16366	33	-1.4677301796273114	-728.3989265242597	116.89352346724532	-492.6889567860112	-1021.8877672950925	495.93939393939394	22.970256649453912	82756	168	-693.040804514211	1.316792439501813e-05	0.3671164	5374.683	0.9301603071259339	0.9524728608700204
235.08876705169678	4	16500	33	-1.3405274954001898	-670.2637477000949	113.28580585503042	-456.7407107930482	-873.7706102886655	500.0	0.0	99256	201	-670.2637477000949	1.4557869290962192e-05	0.36699313	6839.5435	0.9210002784317955	0.9800282105452157
283.3289785385132	5	16500	33	-1.4612481344489294	-730.6240672244647	140.1530898362175	-402.28707358863323	-1015.1723627204935	500.0	0.0	115756	234	-670.2637477000949	1.5894387439559653e-05	0.36691877	3749.2756	0.9569891695610555	0.9818093872131811
330.55852580070496	6	16500	33	-1.4904795842102643	-745.2397921051322	121.07980799683811	-446.73286943049	-996.8489176932208	500.0	0.0	132256	267	-670.2637477000949	1.7114322934319462e-05	0.36673257	3716.919	0.9734187341617708	0.9849382939202903
378.1165397167206	7	16776	35	-1.4349610924107108	-702.6352844821356	197.8448687766745	-23.539856754884514	-1053.8162268654169	479.3142857142857	86.91696248343553	149032	302	-670.2637477000949	1.8133612137532785e-05	0.36668563	6299.5293	0.9357473133584822	0.9695691825934035
426.49480986595154	8	16684	34	-1.3880194019455083	-683.9493040793668	155.79117228057817	-199.17038912984424	-959.9241861983536	490.70588235294116	53.390641067824035	165716	336	-670.2637477000949	1.9102718670138697e-05	0.3666927	5206.8506	0.9326802804457558	0.977779138940336
474.0293438434601	9	16500	33	-1.4675486036446759	-733.774301822338	139.1059267236749	-423.2563754261125	-1078.7645725936914	500.0	0.0	182216	369	-670.2637477000949	1.994826167790855e-05	0.3666582	5587.065	0.9305158221168488	0.9832448936251519
